year,month,day,hour,wspd,forecast
2009,10,26,15,18.95000076,12.62826665
2009,10,26,16,21,14.55001211
2009,10,26,17,22.10000038,17.43459173
2009,10,26,18,21.4829998,18.33331114
2009,10,26,19,19.18300056,18.34045555
2009,10,26,20,18.53300095,18.33285641
2009,10,26,21,18.04999924,17.55273525
2009,10,26,22,17.2329998,17.34642254
2009,10,26,23,14.88300037,17.33615655
2009,10,27,0,12.30000019,16.05959602
2009,10,27,1,12.56700039,13.49234728
2009,10,27,2,9.800000191,11.65347878
2009,10,27,3,11.2670002,11.62420428
2009,10,27,4,12.4829998,9.229330148
2009,10,27,5,10.7670002,10.57366826
2009,10,27,6,11.21700001,11.35620565
2009,10,27,7,9.732999802,9.966508337
2009,10,27,8,7.617000103,10.35580357
2009,10,27,9,5.982999802,9.097945082
2009,10,27,10,5.5,7.306194523
2009,10,27,11,5.550000191,6.207591667
2009,10,27,12,6.066999912,5.824600107
2009,10,27,13,4.782999992,5.891835526
2009,10,27,14,4.517000198,6.218266517
2009,10,27,15,4.367000103,5.402850205
2009,10,27,16,7.300000191,4.967158185
2009,10,27,17,7.949999809,4.890315312
2009,10,27,18,8.217000008,7.036702095
2009,10,27,19,7.75,7.419266999
2009,10,27,20,7.400000095,7.556703224
2009,10,27,21,7.532999992,7.359595777
2009,10,27,22,5.666999817,7.066176005
2009,10,27,23,6.083000183,7.297342286
2009,10,28,0,6.699999809,5.942356627
2009,10,28,1,8.5,6.222922015
2009,10,28,2,9.017000198,6.629019232
2009,10,28,3,7.066999912,7.89099967
2009,10,28,4,6.300000191,8.189623413
2009,10,28,5,5.482999802,6.868306258
2009,10,28,6,5.75,6.357974303
2009,10,28,7,5.632999897,5.79915547
2009,10,28,8,5.099999905,5.959900989
2009,10,28,9,5.050000191,5.940564153
2009,10,28,10,5.25,5.565221961
2009,10,28,11,4.949999809,5.562109578
2009,10,28,12,3.816999912,5.621576518
2009,10,28,13,4.5,5.552617132
2009,10,28,14,4.900000095,4.576556333
2009,10,28,15,5.050000191,4.964048627
2009,10,28,16,4.791750193,5.546684454
2009,10,28,17,4.533500195,5.560092688
2009,10,28,18,4.275250196,5.398888695
2009,10,28,19,4.017000198,5.034276367
2009,10,28,20,4.732999802,4.867904476
2009,10,28,21,5.482999802,4.672606129
2009,10,28,22,5.032999992,5.390251149
2009,10,28,23,4.217000008,5.792873368
2009,10,29,0,4.400000095,5.56031892
2009,10,29,1,4.767000198,4.837124977
2009,10,29,2,4.532999992,4.949629957
2009,10,29,3,5.566999912,5.398313789
2009,10,29,4,5.882999897,5.032718601
2009,10,29,5,9.366999626,5.89471065
2009,10,29,6,9.232999802,6.002884738
2009,10,29,7,11.83300018,8.639019899
2009,10,29,8,10.38300037,8.498341015
2009,10,29,9,11.14999962,11.06119689
2009,10,29,10,11.46700001,9.538903286
2009,10,29,11,10.86699963,9.98983619
2009,10,29,12,12.13300037,10.64702817
2009,10,29,13,7.217000008,9.941667257
2009,10,29,14,4.532999992,11.23756346
2009,10,29,15,4.467000008,7.036942906
2009,10,29,16,5.300000191,5.067754802
2009,10,29,17,3.51699996,4.961086427
2009,10,29,18,2.816999912,5.619443847
2009,10,29,19,4.282999992,4.265106049
2009,10,29,20,5.050000191,4.028296281
2009,10,29,21,5.099999905,4.865317435
2009,10,29,22,7.550000191,5.558656042
2009,10,29,23,9.083000183,5.560901816
2009,10,30,0,10.5170002,7.301453364
2009,10,30,1,13.69999981,8.21121256
2009,10,30,2,14.71700001,9.864858431
2009,10,30,3,12.85000038,12.50570044
2009,10,30,4,8.449999809,12.86758475
2009,10,30,5,7.482999802,12.05287465
2009,10,30,6,8.932999611,7.986868536
2009,10,30,7,7.849999905,7.39145425
2009,10,30,8,7.267000198,8.172135437
2009,10,30,9,4.767000198,7.370155854
2009,10,30,10,4.25,7.039525573
2009,10,30,11,4.050000191,5.404642679
2009,10,30,12,4.800000191,4.840651205
2009,10,30,13,3.316999912,4.72346856
2009,10,30,14,3.617000103,5.399484823
2009,10,30,15,3.667000055,4.156044201
2009,10,30,16,2.867000103,4.263755622
2009,10,30,17,2.782999992,4.313081059
2009,10,30,18,4.25,4.028650098
2009,10,30,19,2.51699996,4.025650543
2009,10,30,20,5.517000198,4.834132359
2009,10,30,21,5.267000198,4.022338937
2009,10,30,22,5.666999817,5.884705577
2009,10,30,23,7.217000008,5.621101632
2009,10,31,0,5.882999897,5.938393301
2009,10,31,1,4.782999992,7.023535499
2009,10,31,2,6.816999912,6.004675396
2009,10,31,3,7.300000191,5.404642679
2009,10,31,4,9.383000374,6.659688445
2009,10,31,5,8,7.039447853
2009,10,31,6,9.583000183,8.860320231
2009,10,31,7,11.05000019,7.471260222
2009,10,31,8,12.44999981,9.052619936
2009,10,31,9,10.56700039,9.951808196
2009,10,31,10,13.2670002,11.33493217
2009,10,31,11,10.31700039,9.917227084
2009,10,31,12,10.5,12.55046795
2009,10,31,13,11.28299999,9.47893252
2009,10,31,14,10.71700001,9.936307391
2009,10,31,15,10.39999962,10.500933
2009,10,31,16,11.71700001,9.912566762
2009,10,31,17,9.916999817,9.54945894
2009,10,31,18,8.817000389,10.83211007
2009,10,31,19,8.633000374,9.122655366
2009,10,31,20,8.232999802,8.132329039
2009,10,31,21,5.099999905,8.042711787
2009,10,31,22,4.666999817,7.562053478
2009,10,31,23,3.717000008,5.566655801
2009,11,1,0,3.167000055,5.384832269
2009,11,1,1,2.599999905,4.378606211
2009,11,1,2,1.567000031,4.045711931
2009,11,1,3,2.26699996,4.022393711
2009,11,1,4,3.367000103,3.535504333
2009,11,1,5,3.650000095,3.800213061
2009,11,1,6,4.416999817,4.188110082
2009,11,1,7,5.717000008,4.265293309
2009,11,1,8,6.300000191,4.951491969
2009,11,1,9,5.717000008,5.947094491
2009,11,1,10,6.050000191,6.35439117
2009,11,1,11,7.550000191,5.952718879
2009,11,1,12,8.782999992,6.214655393
2009,11,1,13,9.133000374,7.303857108
2009,11,1,14,9.850000381,8.104708189
2009,11,1,15,9.75,8.468328327
2009,11,1,16,10.43299961,9.111073211
2009,11,1,17,10.63300037,9.097807943
2009,11,1,18,10.68299961,9.575727252
2009,11,1,19,11.41699982,9.901573816
2009,11,1,20,10.2670002,9.910096137
2009,11,1,21,10.5,10.64702817
2009,11,1,22,7.933000088,9.296556658
2009,11,1,23,6.75,9.839773191
2009,11,2,0,6.882999897,7.422897765
2009,11,2,1,6.150000095,6.658008244
2009,11,2,2,6.949999809,6.668672093
2009,11,2,3,9.916999817,6.227796652
2009,11,2,4,10.38300037,6.714018694
2009,11,2,5,9.982999802,9.113914258
2009,11,2,6,11.58300018,9.532140957
2009,11,2,7,11.13300037,9.165896794
2009,11,2,8,10.2670002,10.67766673
2009,11,2,9,12.0170002,9.972016761
2009,11,2,10,12.91699982,9.292550523
2009,11,2,11,13.08300018,11.07573465
2009,11,2,12,12.96700001,11.77881992
2009,11,2,13,9.699999809,12.07766765
2009,11,2,14,7.900000095,12.02022321
2009,11,2,15,7.517000198,9.290440766
2009,11,2,16,8.282999992,7.511244326
2009,11,2,17,9.75,7.297342286
2009,11,2,18,10.18299961,7.60661281
2009,11,2,19,10.91699982,9.096967948
2009,11,2,20,11.03299999,9.291979572
2009,11,2,21,11.0170002,9.937090172
2009,11,2,22,11.4829998,9.951808196
2009,11,2,23,11.5170002,9.951513142
2009,11,3,0,12.33300018,10.64702817
2009,11,3,1,12.19999981,10.65190031
2009,11,3,2,10.61699963,11.27416957
2009,11,3,3,10.08300018,11.28900685
2009,11,3,4,11.30000019,9.983985284
2009,11,3,5,10.86699963,9.293111172
2009,11,3,6,9.767000198,10.60023551
2009,11,3,7,8.25,9.940330381
2009,11,3,8,5.083000183,9.097512889
2009,11,3,9,4.217000008,7.575058835
2009,11,3,10,3.26699996,5.566655801
2009,11,3,11,4.099999905,4.838917451
2009,11,3,12,4.416999817,4.051880395
2009,11,3,13,2.98300004,4.753082741
2009,11,3,14,3.566999912,4.952991036
2009,11,3,15,3.632999897,4.034459593
2009,11,3,16,3.51699996,4.263755622
2009,11,3,17,4.166999817,4.264438749
2009,11,3,18,4.300000191,4.261944103
2009,11,3,19,3.73300004,4.766793663
2009,11,3,20,2.75,4.870852612
2009,11,3,21,2.717000008,4.395620424
2009,11,3,22,1.832999945,4.027806596
2009,11,3,23,0.48300001,4.022393711
2009,11,4,0,3.48300004,3.537478054
2009,11,4,1,5.867000103,3.458667845
2009,11,4,2,5.767000198,4.262023572
2009,11,4,3,4.5,5.993132966
2009,11,4,4,3.849999905,5.958834576
2009,11,4,5,5.300000191,4.967816899
2009,11,4,6,4.282999992,4.582122677
2009,11,4,7,5.566999912,5.619443847
2009,11,4,8,4.650000095,4.868177495
2009,11,4,9,5.382999897,5.896268416
2009,11,4,10,5.583000183,5.363201293
2009,11,4,11,6.099999905,5.62849963
2009,11,4,12,5.416999817,5.89552281
2009,11,4,13,6.75,6.226217667
2009,11,4,14,7.017000198,5.652445955
2009,11,4,15,5.25,6.654698607
2009,11,4,16,5.099999905,6.73035197
2009,11,4,17,4.400000095,5.625559248
2009,11,4,18,4.099999905,5.564484949
2009,11,4,19,3.566999912,4.950204862
2009,11,4,20,2.917000055,4.756139574
2009,11,4,21,3.032999992,4.265254689
2009,11,4,22,2.933000088,4.029630932
2009,11,4,23,5.232999802,4.032966594
2009,11,5,0,4.650000095,4.030338051
2009,11,5,1,5.117000103,5.616856807
2009,11,5,2,5.400000095,5.359942468
2009,11,5,3,5.900000095,5.579640356
2009,11,5,4,6.300000191,5.626935204
2009,11,5,5,5.300000191,6.006999389
2009,11,5,6,4.583000183,6.356181828
2009,11,5,7,3.700000048,5.624338897
2009,11,5,8,4.232999802,5.19799166
2009,11,5,9,4.676499844,4.372203818
2009,11,5,10,5.119999886,4.836288412
2009,11,5,11,5.566999912,5.386229076
2009,11,5,12,5.25,5.57808259
2009,11,5,13,5.183000088,5.895285556
2009,11,5,14,5.333000183,5.62374737
2009,11,5,15,4.433000088,5.618181779
2009,11,5,16,3.48300004,5.62849297
2009,11,5,17,3.467000008,4.959635966
2009,11,5,18,3.217000008,4.264228082
2009,11,5,19,2.467000008,4.259849561
2009,11,5,20,1.75,4.044426155
2009,11,5,21,1.832999945,4.019823233
2009,11,5,22,1.26699996,3.537478054
2009,11,5,23,3.367000103,3.536963503
2009,11,6,0,4.900000095,3.490741862
2009,11,6,1,6,4.188319328
2009,11,6,2,4.717000008,5.546312679
2009,11,6,3,5.767000198,6.201846083
2009,11,6,4,4.482999802,5.392996906
2009,11,6,5,4.782999992,5.959674757
2009,11,6,6,3.98300004,4.963851471
2009,11,6,7,3.867000103,5.400463082
2009,11,6,8,2.617000103,4.602659857
2009,11,6,9,1.832999945,4.579973384
2009,11,6,10,4.300000191,4.023892778
2009,11,6,11,8.25,3.538264141
2009,11,6,12,10.44999981,4.868838994
2009,11,6,13,10.85000038,7.567097033
2009,11,6,14,7.183000088,9.589293321
2009,11,6,15,3.73300004,9.937090172
2009,11,6,16,5.967000008,7.024349163
2009,11,6,17,8.467000008,4.40165426
2009,11,6,18,7.632999897,6.183956299
2009,11,6,19,6.449999809,7.753340725
2009,11,6,20,7.632999897,7.306550076
2009,11,6,21,12.71700001,6.449459764
2009,11,6,22,8.232999802,7.307395248
2009,11,6,23,5.900000095,11.72277763
2009,11,7,0,5.282999992,7.667155907
2009,11,7,1,7.650000095,6.104718904
2009,11,7,2,7.949999809,5.625772737
2009,11,7,3,7.833000183,7.303790557
2009,11,7,4,6.032999992,7.420824765
2009,11,7,5,5.099999905,7.369315859
2009,11,7,6,4.166999817,6.215383975
2009,11,7,7,3.150000095,5.566655801
2009,11,7,8,2.48300004,4.772104901
2009,11,7,9,3.832999945,4.047700683
2009,11,7,10,4.617000103,4.020911206
2009,11,7,11,6.382999897,4.572551105
2009,11,7,12,6.683000088,5.356629665
2009,11,7,13,5.717000008,6.400519651
2009,11,7,14,5.132999897,6.596070714
2009,11,7,15,5.550000191,5.953327985
2009,11,7,16,4.367000103,5.608633067
2009,11,7,17,4.099999905,5.891476891
2009,11,7,18,5.666999817,4.894618835
2009,11,7,19,7.217000008,4.756372466
2009,11,7,20,8,5.936027737
2009,11,7,21,7.467000008,7.021977733
2009,11,7,22,4.349999905,7.468627753
2009,11,7,23,5.900000095,7.285996832
2009,11,8,0,6.449999809,4.889421644
2009,11,8,1,5.183000088,6.008449851
2009,11,8,2,6.849999905,6.445876631
2009,11,8,3,8.116999626,5.620711266
2009,11,8,4,8.050000191,6.663824759
2009,11,8,5,6.650000095,7.495300511
2009,11,8,6,5.767000198,7.496165875
2009,11,8,7,6.132999897,6.599653847
2009,11,8,8,7,5.963505681
2009,11,8,9,10.08300018,6.227796652
2009,11,8,10,11.18299961,6.730710604
2009,11,8,11,11.5170002,9.25740991
2009,11,8,12,13.06700039,10.10115236
2009,11,8,13,13.91699982,10.64775542
2009,11,8,14,15.19999981,11.95315154
2009,11,8,15,16.33300018,12.64481067
2009,11,8,16,16.2670002,14.19359531
2009,11,8,17,14.5,15.84216238
2009,11,8,18,14.06700039,15.85728382
2009,11,8,19,14.85000038,12.948661
2009,11,8,20,14.75,12.91299828
2009,11,8,21,15.0170002,13.34797369
2009,11,8,22,15.2329998,13.22018791
2009,11,8,23,13.08300018,14.09759288
2009,11,9,0,11.88300037,14.30143603
2009,11,9,1,11.30000019,12.33283593
2009,11,9,2,10.60000038,11.36425392
2009,11,9,3,11.2670002,10.70362086
2009,11,9,4,12.05000019,9.890381018
2009,11,9,5,12.5,10.48890751
2009,11,9,6,11,11.08334993
2009,11,9,7,9.550000191,11.45381402
2009,11,9,8,10.35000038,10.04875182
2009,11,9,9,9.982999802,9.136552833
2009,11,9,10,10.19999981,9.473664621
2009,11,9,11,10.61699963,9.165896794
2009,11,9,12,9.616999626,9.291684518
2009,11,9,13,7.583000183,9.896060203
2009,11,9,14,7.717000008,9.058780331
2009,11,9,15,8.199999809,7.306194523
2009,11,9,16,6.900000095,7.359595777
2009,11,9,17,5.949999809,7.497886941
2009,11,9,18,4.849999905,6.668672093
2009,11,9,19,4.632999897,6.187133043
2009,11,9,20,4.550000191,5.496028185
2009,11,9,21,3.650000095,5.362953502
2009,11,9,22,2.882999897,5.132915784
2009,11,9,23,2.450000048,4.268229023
2009,11,10,0,1.600000024,4.029023776
2009,11,10,1,3.066999912,4.019823233
2009,11,10,2,2.882999897,3.535504333
2009,11,10,3,3.599999905,4.043041327
2009,11,10,4,2.76699996,4.027935803
2009,11,10,5,2.917000055,4.262667649
2009,11,10,6,4.232999802,4.025650543
2009,11,10,7,5.032999992,4.028542959
2009,11,10,8,5.699999809,4.834132359
2009,11,10,9,5.732999802,5.558656042
2009,11,10,10,5.800000191,5.940978256
2009,11,10,11,6.066999912,5.961480314
2009,11,10,12,6.333000183,5.963780221
2009,11,10,13,5.583000183,6.218266517
2009,11,10,14,5.882999897,6.356540463
2009,11,10,15,7.333000183,5.899842955
2009,11,10,16,8.199999809,6.005034031
2009,11,10,17,7.782999992,7.044438221
2009,11,10,18,4.933000088,7.496453101
2009,11,10,19,4.416999817,7.359595777
2009,11,10,20,5.916999817,5.556813351
2009,11,10,21,7.316999912,4.958010815
2009,11,10,22,6.232999802,6.065131565
2009,11,10,23,6.117000103,7.039447853
2009,11,11,0,6.267000198,6.252792035
2009,11,11,1,4.300000191,6.228010142
2009,11,11,2,3.316999912,6.292168866
2009,11,11,3,4.467000008,4.876835635
2009,11,11,4,4.816999912,4.15784482
2009,11,11,5,4.900000095,4.956004227
2009,11,11,6,7.117000103,5.409103498
2009,11,11,7,9.717000008,5.547335014
2009,11,11,8,6.967000008,6.958553869
2009,11,11,9,7.75,9.085661947
2009,11,11,10,7.367000103,6.714858689
2009,11,11,11,9,7.359595777
2009,11,11,12,9.800000191,7.065849493
2009,11,11,13,11.41699982,8.179965894
2009,11,11,14,10.36699963,9.097807943
2009,11,11,15,7.517000198,10.64732322
2009,11,11,16,6.566999912,9.478831814
2009,11,11,17,4.949999809,7.298753231
2009,11,11,18,5.482999802,6.592052414
2009,11,11,19,5.550000191,5.556813351
2009,11,11,20,7.199999809,5.796544897
2009,11,11,21,5.933000088,5.891243999
2009,11,11,22,9,7.023768391
2009,11,11,23,12.38300037,6.183012764
2009,11,12,0,14.21700001,8.179965894
2009,11,12,1,13.80000019,11.31387774
2009,11,12,2,14.31700039,12.58182525
2009,11,12,3,14.4829998,12.77449759
2009,11,12,4,12.7670002,12.89475998
2009,11,12,5,11.38300037,12.87470087
2009,11,12,6,11.96700001,12.06416013
2009,11,12,7,11.31700039,10.89381908
2009,11,12,8,12.16699982,11.17442514
2009,11,12,9,12,10.64264215
2009,11,12,10,10.14999962,11.2753938
2009,11,12,11,9.817000389,11.08907969
2009,11,12,12,10.4829998,9.329138969
2009,11,12,13,9.25,9.105956698
2009,11,12,14,7.617000103,9.838726309
2009,11,12,15,7.532999992,8.499774855
2009,11,12,16,6.066999912,7.306194523
2009,11,12,17,7.717000008,7.297342286
2009,11,12,18,6.767000198,6.220058992
2009,11,12,19,7.382999897,7.359595777
2009,11,12,20,6.183000088,6.656869459
2009,11,12,21,7.599999905,7.065849493
2009,11,12,22,7.599999905,6.237776749
2009,11,12,23,8.032999992,7.305649583
2009,11,13,0,6.25,7.304215743
2009,11,13,1,5.717000008,7.48838255
2009,11,13,2,5.117000103,6.254225875
2009,11,13,3,6.217000008,5.954511353
2009,11,13,4,5.300000191,5.582628967
2009,11,13,5,6.416999817,6.245715015
2009,11,13,6,6.717000008,5.62374737
2009,11,13,7,6.367000103,6.406183483
2009,11,13,8,5.349999905,6.645057952
2009,11,13,9,6.232999802,6.371353521
2009,11,13,10,7.617000103,5.632475699
2009,11,13,11,9.100000381,6.250871654
2009,11,13,12,9.699999809,7.303624216
2009,11,13,13,10.16699982,8.440442293
2009,11,13,14,8.732999802,9.084934353
2009,11,13,15,8.449999809,9.291979572
2009,11,13,16,7.867000103,8.048576621
2009,11,13,17,8.083000183,7.731624108
2009,11,13,18,7.75,7.409431286
2009,11,13,19,6.882999897,7.496974898
2009,11,13,20,9.017000198,7.359595777
2009,11,13,21,7.849999905,6.668672093
2009,11,13,22,5.849999905,8.189248235
2009,11,13,23,4.849999905,7.370155854
2009,11,14,0,5.217000008,5.99868626
2009,11,14,1,7.117000103,5.496028185
2009,11,14,2,6.482999802,5.621941814
2009,11,14,3,7.617000103,6.958780101
2009,11,14,4,7.183000088,6.451324018
2009,11,14,5,5.849999905,7.305649583
2009,11,14,6,6.467000008,7.023064677
2009,11,14,7,6.433000088,5.99868626
2009,11,14,8,4.449999809,6.453349385
2009,11,14,9,5.816999912,6.409312833
2009,11,14,10,7.300000191,4.963092638
2009,11,14,11,8.432999611,5.961643569
2009,11,14,12,9.317000389,7.039447853
2009,11,14,13,8.532999992,7.723166866
2009,11,14,14,7.617000103,8.507361559
2009,11,14,15,6.967000008,7.960743464
2009,11,14,16,5.782999992,7.306489577
2009,11,14,17,5.849999905,6.714018694
2009,11,14,18,8.467000008,5.963505681
2009,11,14,19,9.282999992,5.99868626
2009,11,14,20,11.96700001,7.755791904
2009,11,14,21,9.717000008,8.505927719
2009,11,14,22,8.699999809,11.07602971
2009,11,14,23,8.517000198,9.096847402
2009,11,15,0,10.33300018,8.050371794
2009,11,15,1,11.39999962,7.933680204
2009,11,15,2,11.16699982,9.355931704
2009,11,15,3,9.600000381,10.64181758
2009,11,15,4,7.849999905,9.992618103
2009,11,15,5,7.199999809,9.05403088
2009,11,15,6,7.050000191,7.369860799
2009,11,15,7,6.300000191,7.025560866
2009,11,15,8,5.333000183,6.78807289
2009,11,15,9,6.566999912,6.357974303
2009,11,15,10,5.382999897,5.632689189
2009,11,15,11,6.849999905,6.588742776
2009,11,15,12,8.416999817,5.630663822
2009,11,15,13,6.232999802,6.66459534
2009,11,15,14,7.050000191,7.722808231
2009,11,15,15,6.25,6.254601053
2009,11,15,16,5.650000095,6.78807289
2009,11,15,17,4.849999905,6.252792035
2009,11,15,18,3.349999905,5.942356627
2009,11,15,19,3.066999912,5.494594345
2009,11,15,20,6.617000103,4.192836454
2009,11,15,21,11.71700001,4.04464385
2009,11,15,22,13.4829998,6.590737917
2009,11,15,23,12.75,10.82689403
2009,11,16,0,12.43299961,12.49195015
2009,11,16,1,13.46700001,11.91576378
2009,11,16,2,14.13300037,11.53540397
2009,11,16,3,17.39999962,12.62541941
2009,11,16,4,19.5170002,12.80927191
2009,11,16,5,17.39999962,15.9653491
2009,11,16,6,18.25,17.82558573
2009,11,16,7,17.81699944,16.08850031
2009,11,16,8,16.86700058,17.33179755
2009,11,16,9,14.64999962,16.13976562
2009,11,16,10,11.86699963,15.98729859
2009,11,16,11,10.56700039,12.99399154
2009,11,16,12,11.4829998,11.45351316
2009,11,16,13,11.9829998,10.02793166
2009,11,16,14,9.267000198,10.64911839
2009,11,16,15,7.782999992,11.08060679
2009,11,16,16,5.199999809,8.514946164
2009,11,16,17,6.083000183,7.364604413
2009,11,16,18,6.367000103,5.622391281
2009,11,16,19,5.300000191,6.220751163
2009,11,16,20,4.532999992,6.370511523
2009,11,16,21,4.617000103,5.624338897
2009,11,16,22,5.117000103,5.035344597
2009,11,16,23,5.666999817,5.35970639
2009,11,17,0,4.933000088,5.57808259
2009,11,17,1,5.333000183,5.936602643
2009,11,17,2,6.782999992,5.554787984
2009,11,17,3,7.599999905,5.62849963
2009,11,17,4,8.717000008,6.657765384
2009,11,17,5,7.017000198,7.303624216
2009,11,17,6,5.699999809,8.047523137
2009,11,17,7,6.316999912,6.732984438
2009,11,17,8,7,5.94673224
2009,11,17,9,8.432999611,6.357974303
2009,11,17,10,7.316999912,6.73035197
2009,11,17,11,8.116999626,7.723166866
2009,11,17,12,7.150000095,7.043619653
2009,11,17,13,7.400000095,7.497325877
2009,11,17,14,8.166999817,7.012971487
2009,11,17,15,7.349999905,7.066176005
2009,11,17,16,8.25,7.497325877
2009,11,17,17,6.982999802,7.065849493
2009,11,17,18,6.400000095,7.574513895
2009,11,17,19,7.416999817,6.720730796
2009,11,17,20,6.867000103,6.406801753
2009,11,17,21,6.382999897,7.078550252
2009,11,17,22,8.949999809,6.667488724
2009,11,17,23,9.267000198,6.406801753
2009,11,18,0,9.432999611,8.171921948
2009,11,18,1,9.833000183,8.506429517
2009,11,18,2,8.567000389,8.959020453
2009,11,18,3,6.650000095,9.105901168
2009,11,18,4,6.316999912,8.03840132
2009,11,18,5,7.433000088,6.600493841
2009,11,18,6,5.017000198,6.357974303
2009,11,18,7,3.450000048,7.258543495
2009,11,18,8,4.433000088,5.564328609
2009,11,18,9,4.083000183,4.264426145
2009,11,18,10,3.667000055,4.957561993
2009,11,18,11,5.699999809,4.750442075
2009,11,18,12,6.599999905,4.315668099
2009,11,18,13,4.833000183,5.939618577
2009,11,18,14,6.400000095,6.590433399
2009,11,18,15,6.166999817,5.441227121
2009,11,18,16,5.867000103,6.40419118
2009,11,18,17,5.699999809,6.224427009
2009,11,18,18,4.699999809,5.997502891
2009,11,18,19,5.282999992,5.9452984
2009,11,18,20,4.982999802,5.393702551
2009,11,18,21,4.132999897,5.621583179
2009,11,18,22,4.166999817,5.552209914
2009,11,18,23,6.550000191,4.759964272
2009,11,19,0,5.666999817,4.770938469
2009,11,19,1,7.400000095,6.586018578
2009,11,19,2,5.833000183,5.938773495
2009,11,19,3,6.21999979,7.065962515
2009,11,19,4,6.532999992,5.993468957
2009,11,19,5,7.732999802,6.249678342
2009,11,19,6,6.032999992,6.588103812
2009,11,19,7,6.066999912,7.358161937
2009,11,19,8,5.650000095,6.215170486
2009,11,19,9,3.76699996,6.220058992
2009,11,19,10,3.969173867,5.940922787
2009,11,19,11,4.171347774,4.566745872
2009,11,19,12,4.37352168,4.603670855
2009,11,19,13,4.575695587,4.769078817
2009,11,19,14,4.777869494,4.890013426
2009,11,19,15,4.980043401,5.195267462
2009,11,19,16,5.182217308,5.398662463
2009,11,19,17,5.384391215,5.551983682
2009,11,19,18,5.586565121,5.616164889
2009,11,19,19,5.788739028,5.62849297
2009,11,19,20,5.990912935,5.897080576
2009,11,19,21,6.193086842,5.961713206
2009,11,19,22,6.395260749,6.205799192
2009,11,19,23,6.597434655,6.248244502
2009,11,20,0,6.799608562,6.405367913
2009,11,20,1,7.001782469,6.593670664
2009,11,20,2,7.203956376,6.662336
2009,11,20,3,7.406130283,6.731930955
2009,11,20,4,7.60830419,7.025347376
2009,11,20,5,7.810478096,7.066176005
2009,11,20,6,8.012652003,7.305649583
2009,11,20,7,8.21482591,7.363509267
2009,11,20,8,8.416999817,7.478710105
2009,11,20,9,8.616999626,7.556703224
2009,11,20,10,8.317000389,7.724600706
2009,11,20,11,3.816999912,8.042460461
2009,11,20,12,5,7.614128512
2009,11,20,13,8.850000381,4.580978783
2009,11,20,14,7.117000103,5.55761406
2009,11,20,15,5.449999809,8.164847733
2009,11,20,16,4.982999802,6.963348713
2009,11,20,17,3.599999905,5.724069784
2009,11,20,18,3.48300004,5.555793047
2009,11,20,19,3.617000103,4.267394021
2009,11,20,20,4.166999817,4.262729014
2009,11,20,21,2.549999952,4.262667649
2009,11,20,22,2.904149973,4.766793663
2009,11,20,23,3.258299994,4.022338937
2009,11,21,0,3.612450016,4.029630932
2009,11,21,1,3.966600037,4.044426155
2009,11,21,2,4.320750058,4.262667649
2009,11,21,3,4.674900079,4.599724143
2009,11,21,4,5.0290501,4.870852612
2009,11,21,5,5.383200121,5.380372345
2009,11,21,6,5.737350142,5.560092688
2009,11,21,7,6.091500163,5.626935204
2009,11,21,8,6.445650184,5.959309462
2009,11,21,9,6.799800205,6.226217667
2009,11,21,10,7.153950226,6.447667289
2009,11,21,11,7.508100247,6.662085529
2009,11,21,12,7.862250268,7.011987417
2009,11,21,13,8.21640029,7.297128797
2009,11,21,14,8.570550311,7.408842619
2009,11,21,15,8.924700332,7.556703224
2009,11,21,16,9.278850353,8.037561326
2009,11,21,17,9.633000374,8.171969829
2009,11,21,18,10.36699963,8.507612885
2009,11,21,19,10.41699982,9.059075385
2009,11,21,20,11.05000019,9.473959675
2009,11,21,21,9.5,9.563538637
2009,11,21,22,10.43299961,9.951513142
2009,11,21,23,10.16699982,9.009310407
2009,11,22,0,9.717000008,9.575432198
2009,11,22,1,7.099999905,9.291979572
2009,11,22,2,7.532999992,9.08979002
2009,11,22,3,6.517000198,6.96537408
2009,11,22,4,5.032999992,7.297342286
2009,11,22,5,4.032999992,6.50777456
2009,11,22,6,4.717000008,5.566072904
2009,11,22,7,5.699999809,4.724422752
2009,11,22,8,3.217000008,5.391808914
2009,11,22,9,5.699999809,5.940450138
2009,11,22,10,4.050000191,4.049758952
2009,11,22,11,5.066999912,5.94069494
2009,11,22,12,5.267000198,4.725126345
2009,11,22,13,6.349999905,5.561534672
2009,11,22,14,7.967000008,5.620018753
2009,11,22,15,6.967000008,6.368340671
2009,11,22,16,5.75,7.420824765
2009,11,22,17,5.650000095,6.712584855
2009,11,22,18,7.617000103,5.963505681
2009,11,22,19,10.0170002,5.942356627
2009,11,22,20,9.116999626,7.304215743
2009,11,22,21,7.199999809,9.238601918
2009,11,22,22,10.41699982,8.464001478
2009,11,22,23,7.833000183,7.02640086
2009,11,23,0,7.532999992,9.562698643
2009,11,23,1,7.099999905,7.370155854
2009,11,23,2,10.13300037,7.297047232
2009,11,23,3,6.632999897,6.964534085
2009,11,23,4,6.683000088,9.291139578
2009,11,23,5,7.782999992,6.600493841
2009,11,23,6,11.94999981,6.599653847
2009,11,23,7,9.083000183,7.359382288
2009,11,23,8,9.199999809,11.07497623
2009,11,23,9,8.967000008,8.22084025
2009,11,23,10,12.89999962,8.472216118
2009,11,23,11,16.41699982,8.172975431
2009,11,23,12,16.06699944,11.77235265
2009,11,23,13,16.33300018,15.61209679
